season,week,celebrity,borda_judge,borda_fan,condorcet_score,distortion,final_score,judge_weight
10,9,Chad Ochocinco,0.0,0.0,3.0,0.0,0.0,0.5
10,10,Nicole Scherzinger,2.0,2.0,2.0,0.5999766485279906,100.0,0.5
10,10,Erin Andrews,1.0,0.0,1.5,0.16862184577377967,0.0,0.5
10,10,Evan Lysacek,0.0,1.0,1.5,0.13335154386636153,3.300468855174744,0.5
11,1,Jennifer Grey,11.0,11.0,11.0,0.0,100.0,0.75
11,1,Kyle Massey,9.5,10.0,10.5,0.08195395991800805,80.32658461739977,0.75
11,1,Brandy,9.5,9.0,11.0,0.0792376729190268,80.92617311072232,0.75
11,1,Rick Fox,8.0,8.0,11.0,0.03957462855870595,69.65866853850316,0.75
11,1,Kurt Warner,6.5,6.0,11.0,0.052011884190091076,53.634632471192745,0.75
11,1,Audrina Patridge,6.5,7.0,10.5,0.03590350300958174,53.89448921147073,0.75
11,1,Florence Henderson,4.5,4.0,11.0,0.21243965424121156,27.287232440266898,0.75
11,1,Bristol Palin,4.5,5.0,10.5,0.15095001981235318,29.618982370226973,0.75
11,1,Michael Bolton,3.0,3.0,11.0,0.06566196858038019,20.91007531198578,0.75
11,1,David Hasselhoff,1.0,0.0,11.0,0.03333333333333333,0.9851418044189195,0.75
11,1,Margaret Cho,1.0,1.0,10.5,0.0004117803894908512,2.012608374305838,0.75
11,1,The Situation,1.0,2.0,10.0,0.034077835157965086,0.0,0.75
11,2,Jennifer Grey,10.0,10.0,10.0,0.0,100.0,0.75
11,2,Audrina Patridge,9.0,9.0,10.0,0.04179549041012254,88.44399134908474,0.75
11,2,Kyle Massey,7.5,8.0,9.5,0.10417560237407365,69.41525751441573,0.75
11,2,Bristol Palin,7.5,7.0,10.0,0.09239819419004906,70.40912484399827,0.75
11,2,Rick Fox,5.0,5.0,9.5,0.04508345002171814,46.33062739266638,0.75
11,2,Kurt Warner,5.0,4.0,10.0,0.09158952390643024,44.82132125645642,0.75
11,2,Brandy,5.0,6.0,9.0,0.061280814436748196,45.146930684935676,0.75
11,2,Florence Henderson,3.0,1.0,9.0,0.4185474939985304,2.96029733122881,0.75
11,2,Margaret Cho,1.5,2.0,9.5,0.3119888398320199,1.924249690786472,0.75
11,2,The Situation,1.5,3.0,9.0,0.345429118930638,0.0,0.75
11,2,Michael Bolton,0.0,0.0,10.0,0.0,2.3903445342461236,0.75
11,3,Audrina Patridge,9.0,9.0,9.0,0.0,100.0,0.75
11,3,Jennifer Grey,7.0,7.0,8.5,0.14262098445015214,68.1057340244377,0.75
11,3,Rick Fox,7.0,6.0,9.0,0.1791841335114027,67.03626073282653,0.75
11,3,Brandy,7.0,8.0,8.0,0.18367888231322083,65.72538300830132,0.75
11,3,Kyle Massey,4.5,5.0,8.5,0.21748187578483563,38.389694409562864,0.75
11,3,Kurt Warner,4.5,4.0,9.0,0.15563988940773077,41.69378269298973,0.75
11,3,Florence Henderson,2.5,1.0,8.5,0.20248169024548454,11.278591544645137,0.75
11,3,The Situation,2.5,2.0,8.0,0.09870891799586044,15.335159200183986,0.75
11,3,Bristol Palin,1.0,3.0,8.0,0.09907408604843565,5.5967072867362,0.75
11,3,Margaret Cho,0.0,0.0,9.0,0.0,0.0,0.75
11,4,Jennifer Grey,8.0,8.0,8.0,0.0,100.0,0.6
11,4,Brandy,7.0,7.0,8.0,0.16922046197943139,79.8850792109256,0.6
11,4,Audrina Patridge,6.0,6.0,8.0,0.20894921794210458,65.59728519260531,0.6
11,4,Kyle Massey,5.0,5.0,8.0,0.3162633551620931,48.26814901770583,0.6
11,4,Rick Fox,4.0,4.0,8.0,0.24186795004428882,39.115942248007016,0.6
11,4,Florence Henderson,3.0,1.0,7.0,0.2261435881148473,9.823538534831878,0.6
11,4,Kurt Warner,2.0,3.0,7.5,0.07478072690992701,22.88486728905329,0.6
11,4,Bristol Palin,1.0,2.0,7.5,0.08851573665920004,9.76679185033601,0.6
11,4,The Situation,0.0,0.0,8.0,0.0,0.0,0.6
11,5,Brandy,7.0,7.0,7.0,0.0,100.0,0.6
11,5,Jennifer Grey,6.0,6.0,7.0,0.131981303993286,80.78116828302961,0.6
11,5,Rick Fox,4.5,5.0,6.5,0.21814292651862474,55.43625167787368,0.6
11,5,Kurt Warner,4.5,4.0,7.0,0.21603430628276066,54.176213812038675,0.6
11,5,Audrina Patridge,3.0,3.0,7.0,0.2496157403807309,35.15843682160238,0.6
11,5,Florence Henderson,2.0,0.0,6.0,0.29999999999999993,0.5507935836608598,0.6
11,5,Kyle Massey,1.0,2.0,6.5,0.37683468366486905,3.9846154040222905,0.6
11,5,Bristol Palin,0.0,1.0,6.5,0.15648841479555375,0.0,0.6
11,6,Brandy,6.0,6.0,6.0,0.0,100.0,0.6
11,6,Audrina Patridge,5.0,5.0,6.0,0.17108351231872326,75.34943609179292,0.6
11,6,Rick Fox,4.0,3.0,5.5,0.3110887999819711,40.48252266750803,0.6
11,6,Kyle Massey,3.0,4.0,5.5,0.31215657779614103,37.09935970284675,0.6
11,6,Jennifer Grey,2.0,2.0,6.0,0.29091660426144866,19.75722513446573,0.6
11,6,Bristol Palin,1.0,1.0,6.0,0.31441772631063186,1.9938394388371823,0.6
11,6,Kurt Warner,0.0,0.0,6.0,0.0,0.0,0.6
11,7,Jennifer Grey,4.5,4.0,5.0,0.03367163316874771,95.40476156510312,0.5
11,7,Brandy,4.5,5.0,4.5,0.03333333333333333,100.0,0.5
11,7,Kurt Warner,3.0,3.0,5.0,0.19296902309290984,58.05204449832991,0.5
11,7,Rick Fox,2.0,2.0,5.0,0.24049723439531367,32.558504289502224,0.5
11,7,Kyle Massey,1.0,1.0,5.0,0.3595952382700791,3.1343576236112125,0.5
11,7,Bristol Palin,0.0,0.0,5.0,0.0,0.0,0.5
11,8,Jennifer Grey,3.5,3.0,4.0,0.04020813102599203,94.05292990943668,0.5
11,8,Brandy,3.5,4.0,3.5,0.04000000000000001,100.0,0.5
11,8,Kyle Massey,2.0,2.0,4.0,0.05790013182731521,55.910971404907116,0.5
11,8,Kurt Warner,1.0,1.0,4.0,0.030071545479208685,27.888929051679018,0.5
11,8,Bristol Palin,0.0,0.0,4.0,0.0,0.0,0.5
11,9,Jennifer Grey,3.0,3.0,3.0,0.5288277495614352,100.0,0.5
11,9,Kyle Massey,2.0,2.0,3.0,0.35808629608707887,66.25554074691019,0.5
11,9,Brandy,1.0,1.0,3.0,0.27475019875395074,26.018200949539896,0.5
11,9,Bristol Palin,0.0,0.0,3.0,0.0,0.0,0.5
11,10,Jennifer Grey,2.0,2.0,2.0,0.5998392760491583,100.0,0.5
11,10,Kyle Massey,1.0,1.0,2.0,0.23061210992911543,56.496601859401714,0.5
11,10,Bristol Palin,0.0,0.0,2.0,0.0,0.0,0.5
12,1,Ralph Macchio,10.0,10.0,10.0,0.0,100.0,0.75
12,1,Kirstie Alley,9.0,8.0,9.5,0.04537304940173436,82.50358582632367,0.75
12,1,Chelsea Kane,7.5,9.0,9.0,0.17562231553199037,65.0226181165924,0.75
12,1,Hines Ward,7.5,7.0,10.0,0.1258705112474877,68.21169750511054,0.75
12,1,Chris Jericho,5.5,5.0,10.0,0.10098133021958564,49.30682147033822,0.75
12,1,Romeo,5.5,6.0,9.5,0.03383205411754302,51.76138961882809,0.75
12,1,Petra Nemcova,3.5,3.0,10.0,0.22851238354303877,23.6954551241063,0.75
12,1,Kendra Wilkinson,3.5,4.0,9.5,0.22199698072588617,23.482132848061,0.75
12,1,Sugar Ray Leonard,2.0,2.0,10.0,0.21599787237765405,10.496093615383222,0.75
12,1,Wendy Williams,1.0,1.0,10.0,0.05431232893504962,7.610257526857813,0.75
12,1,Mike Catherwood,0.0,0.0,10.0,0.0,0.0,0.75
12,2,Hines Ward,9.0,10.0,9.0,0.03636363636363637,97.49533766030336,0.75
12,2,Chris Jericho,9.0,8.0,10.0,0.039736379131147706,98.53203534836182,0.75
12,2,Romeo,9.0,9.0,9.5,0.0009667148026836435,100.0,0.75
12,2,Ralph Macchio,7.0,7.0,10.0,0.10943863834449538,73.49484167326105,0.75
12,2,Kirstie Alley,6.0,6.0,10.0,0.00021326596978838984,67.1718041126164,0.75
12,2,Kendra Wilkinson,5.0,4.0,9.5,0.04945834352556533,45.665077736650815,0.75
12,2,Chelsea Kane,3.5,5.0,9.0,0.19640234766976297,23.490325076864476,0.75
12,2,Petra Nemcova,3.5,3.0,10.0,0.041767245392699826,32.99048677016445,0.75
12,2,Sugar Ray Leonard,1.0,0.0,10.0,0.03636363636363637,1.3243854255265273,0.75
12,2,Mike Catherwood,1.0,2.0,9.0,0.03836185274653043,0.0,0.75
12,2,Wendy Williams,1.0,1.0,9.5,0.0007673066970472273,2.6223749491589827,0.75
12,3,Hines Ward,8.5,9.0,8.5,0.020000000000000004,99.51161372886027,0.75
12,3,Petra Nemcova,8.5,8.0,9.0,0.02238373151972236,100.0,0.75
12,3,Chelsea Kane,6.5,7.0,8.5,0.12973551379290243,70.07522079965348,0.75
12,3,Kendra Wilkinson,6.5,6.0,9.0,0.11480577402926713,71.3994549624392,0.75
12,3,Ralph Macchio,4.0,4.0,8.5,0.05701907306063205,41.90378785960386,0.75
12,3,Kirstie Alley,4.0,3.0,9.0,0.06465373462579065,42.13867333152046,0.75
12,3,Chris Jericho,4.0,5.0,8.0,0.1419277393745891,37.20115907800149,0.75
12,3,Sugar Ray Leonard,1.5,1.0,9.0,0.298901468538741,2.1651666411543684,0.75
12,3,Romeo,1.5,2.0,8.5,0.08925035784320823,11.683092741214832,0.75
12,3,Wendy Williams,0.0,0.0,9.0,0.0,0.0,0.75
12,4,Chelsea Kane,8.0,8.0,8.0,0.0,100.0,0.6
12,4,Ralph Macchio,6.5,6.0,8.0,0.09247707231246677,76.55227842762538,0.6
12,4,Hines Ward,6.5,7.0,7.5,0.096185898196134,77.55168127443964,0.6
12,4,Chris Jericho,4.0,3.0,8.0,0.2371104277121804,39.40487266708362,0.6
12,4,Petra Nemcova,4.0,4.0,7.5,0.19341840017892706,42.372477039859994,0.6
12,4,Romeo,4.0,5.0,7.0,0.24392086568680083,41.42889139016745,0.6
12,4,Kirstie Alley,2.0,2.0,8.0,0.03489045852852097,29.347108988435107,0.6
12,4,Sugar Ray Leonard,1.0,0.0,7.5,0.2694444444444442,0.0,0.6
12,4,Kendra Wilkinson,0.0,1.0,7.5,0.0471340908065286,6.92407466085925,0.6
12,5,Hines Ward,7.0,7.0,7.0,0.0,100.0,0.6
12,5,Chelsea Kane,5.0,6.0,6.0,0.16857252053959848,60.007697309680005,0.6
12,5,Chris Jericho,5.0,4.0,7.0,0.16548400903698465,57.23222890687192,0.6
12,5,Romeo,5.0,5.0,6.5,0.11679765937174884,60.966537175237235,0.6
12,5,Kirstie Alley,3.0,3.0,7.0,0.04824505838777122,39.35115531038201,0.6
12,5,Ralph Macchio,1.0,0.0,7.0,0.05,4.23215493065956,0.6
12,5,Petra Nemcova,1.0,2.0,6.0,0.20309322157212933,0.0,0.6
12,5,Kendra Wilkinson,1.0,1.0,6.5,0.032695975678998054,6.500405798301868,0.6
12,6,Chelsea Kane,5.5,6.0,5.5,0.02857142857142857,100.0,0.6
12,6,Romeo,5.5,5.0,6.0,0.02875135516966795,98.11083093091969,0.6
12,6,Hines Ward,4.0,4.0,6.0,0.09873471678134142,69.9914058836888,0.6
12,6,Kirstie Alley,3.0,3.0,6.0,0.16275364889773783,47.824995922675456,0.6
12,6,Kendra Wilkinson,2.0,2.0,6.0,0.2449550072466589,24.701616159950284,0.6
12,6,Ralph Macchio,1.0,1.0,6.0,0.19845925752725516,8.35176840082116,0.6
12,6,Chris Jericho,0.0,0.0,6.0,0.0,0.0,0.6
12,7,Ralph Macchio,4.5,4.0,5.0,0.03519153005518905,96.00134961447725,0.5
12,7,Hines Ward,4.5,5.0,4.5,0.03333333333333333,100.0,0.5
12,7,Chelsea Kane,3.0,3.0,5.0,0.19621061965163264,63.997118066440734,0.5
12,7,Kendra Wilkinson,2.0,2.0,5.0,0.3905205422587415,35.319598450790195,0.5
12,7,Kirstie Alley,0.5,0.0,5.0,0.03333333333333333,17.85993079204468,0.5
12,7,Romeo,0.5,1.0,4.5,0.4971737588502597,0.0,0.5
12,8,Chelsea Kane,4.0,4.0,4.0,0.0,100.0,0.5
12,8,Hines Ward,3.0,3.0,4.0,0.06616532940319632,71.69173352984018,0.5
12,8,Kirstie Alley,2.0,1.0,3.5,0.19906153720626718,20.046923139686644,0.5
12,8,Romeo,1.0,2.0,3.5,0.27144338999985684,16.42783050000717,0.5
12,8,Ralph Macchio,0.0,0.0,4.0,0.0,0.0,0.5
12,9,Chelsea Kane,3.0,3.0,3.0,0.0,100.0,0.5
12,9,Hines Ward,2.0,2.0,3.0,0.3115676116894458,50.049727376562885,0.5
12,9,Kirstie Alley,1.0,1.0,3.0,0.3830255319690974,12.905304961648147,0.5
12,9,Ralph Macchio,0.0,0.0,3.0,0.0,0.0,0.5
12,10,Chelsea Kane,1.5,2.0,1.5,0.6666085602927675,99.99999999999999,0.5
12,10,Hines Ward,1.5,1.0,2.0,0.6666088359378742,69.2340187109566,0.5
12,10,Kirstie Alley,0.0,0.0,2.0,0.0,0.0,0.5
13,1,J.R. Martinez,10.5,11.0,10.5,0.016666666666666666,99.89947337915959,0.75
13,1,Chynna Phillips,10.5,10.0,11.0,0.02493555918499625,100.0,0.75
13,1,Hope Solo,9.0,9.0,11.0,0.04652613365031193,85.58176343702003,0.75
13,1,Ricki Lake,8.0,8.0,11.0,0.020264724270971923,77.05988264281362,0.75
13,1,Kristin Cavallari,7.0,7.0,11.0,0.009012322465853106,67.83550488691654,0.75
13,1,David Arquette,6.0,6.0,11.0,0.1895648458443876,49.633692979393764,0.75
13,1,Carson Kressley,4.5,5.0,10.5,0.21091594176263936,32.301351207413454,0.75
13,1,Chaz Bono,4.5,4.0,11.0,0.21329777316978665,32.67742186562218,0.75
13,1,Nancy Grace,2.5,2.0,11.0,0.16567804042512585,15.404171218007827,0.75
13,1,Rob Kardashian,2.5,3.0,10.5,0.16054967003915213,15.156652382979233,0.75
13,1,Elisabetta Canalis,1.0,1.0,11.0,0.07469493838651445,6.254948300286197,0.75
13,1,Metta World Peace (Ron),0.0,0.0,11.0,0.0,0.0,0.75
13,2,Ricki Lake,10.0,10.0,10.0,0.0,100.0,0.75
13,2,J.R. Martinez,8.5,9.0,9.5,0.11705126576745896,78.0997443062318,0.75
13,2,Kristin Cavallari,8.5,8.0,10.0,0.11193538010706706,78.82484327528906,0.75
13,2,Elisabetta Canalis,5.5,5.0,9.5,0.044969635951008176,48.77133601815563,0.75
13,2,Chynna Phillips,5.5,6.0,9.0,0.13444590004703114,44.334380397930616,0.75
13,2,Nancy Grace,5.5,4.0,10.0,0.19487586782082725,42.675461815883594,0.75
13,2,Rob Kardashian,5.5,7.0,8.5,0.208314343850313,40.58416887058623,0.75
13,2,Hope Solo,3.0,3.0,10.0,0.07450525865605347,26.721768619133638,0.75
13,2,David Arquette,1.5,2.0,9.5,0.10520311450433707,8.62106296180917,0.75
13,2,Carson Kressley,1.5,1.0,10.0,0.10885844022922962,8.960228629913898,0.75
13,2,Chaz Bono,0.0,0.0,10.0,0.0,0.0,0.75
13,3,Ricki Lake,9.0,9.0,9.0,0.0,100.0,0.75
13,3,J.R. Martinez,7.5,8.0,8.5,0.08626424245774854,77.5549225574334,0.75
13,3,Chynna Phillips,7.5,7.0,9.0,0.08068050569075486,78.358644191522,0.75
13,3,David Arquette,4.5,3.0,9.0,0.14682468711964436,39.30779168357135,0.75
13,3,Hope Solo,4.5,4.0,8.5,0.17343454780474366,37.569575653122506,0.75
13,3,Kristin Cavallari,4.5,5.0,8.0,0.1904489127329534,36.25782610075765,0.75
13,3,Rob Kardashian,4.5,6.0,7.5,0.23261162239704908,33.828372337908945,0.75
13,3,Carson Kressley,2.0,2.0,9.0,0.23714735588400324,11.682339738488748,0.75
13,3,Nancy Grace,1.0,1.0,9.0,0.19012497423254424,2.661112256331371,0.75
13,3,Chaz Bono,0.0,0.0,9.0,0.0,0.0,0.75
13,4,Ricki Lake,8.0,8.0,8.0,0.0,100.0,0.6
13,4,J.R. Martinez,7.0,7.0,8.0,0.19916809831065865,78.53743557602037,0.6
13,4,Hope Solo,5.5,5.0,8.0,0.3419553165887047,50.86201075350828,0.6
13,4,Rob Kardashian,5.5,6.0,7.5,0.34732730814109825,51.87027113365058,0.6
13,4,David Arquette,4.0,4.0,8.0,0.2699509039606367,37.852209321771355,0.6
13,4,Chynna Phillips,2.0,3.0,7.0,0.3234631733781756,7.944157197982104,0.6
13,4,Chaz Bono,2.0,2.0,7.5,0.029350686756193536,19.929219095971295,0.6
13,4,Nancy Grace,2.0,1.0,8.0,0.045409054760305614,17.956592535786253,0.6
13,4,Carson Kressley,0.0,0.0,8.0,0.0,0.0,0.6
13,5,J.R. Martinez,7.0,7.0,7.0,0.0,100.0,0.6
13,5,David Arquette,5.5,5.0,7.0,0.2201476685938837,65.65039229285104,0.6
13,5,Rob Kardashian,5.5,6.0,6.5,0.22381600753859726,66.911268226807,0.6
13,5,Ricki Lake,3.5,4.0,6.5,0.2826561921067598,35.65000264654811,0.6
13,5,Hope Solo,3.5,3.0,7.0,0.28129468818486014,34.28367139726354,0.6
13,5,Nancy Grace,2.0,2.0,7.0,0.004218774938634284,28.378570288519576,0.6
13,5,Chaz Bono,1.0,1.0,7.0,0.015849311738390662,13.561174320530714,0.6
13,5,Carson Kressley,0.0,0.0,7.0,0.0,0.0,0.6
13,6,Ricki Lake,5.5,5.0,6.0,0.028602009616143176,98.18006737835884,0.6
13,6,J.R. Martinez,5.5,6.0,5.5,0.02857142857142857,99.99999999999999,0.6
13,6,Nancy Grace,4.0,2.0,5.0,0.37661617200856246,31.36495316784536,0.6
13,6,David Arquette,3.0,3.0,5.0,0.3371302910657131,29.738606514215306,0.6
13,6,Rob Kardashian,2.0,4.0,5.0,0.5176304210370299,16.911778396583458,0.6
13,6,Hope Solo,1.0,1.0,6.0,0.4212192374413141,0.0,0.6
13,6,Chaz Bono,0.0,0.0,6.0,0.0,3.262417945717577,0.6
13,7,Ricki Lake,5.0,5.0,5.0,0.0,100.0,0.5
13,7,Rob Kardashian,4.0,4.0,5.0,0.13315530602409276,73.60854531084354,0.5
13,7,Hope Solo,3.0,3.0,5.0,0.19868695260571798,50.463026274925525,0.5
13,7,J.R. Martinez,2.0,2.0,5.0,0.3313077524748016,24.09722788120952,0.5
13,7,David Arquette,1.0,1.0,5.0,0.3721923868616674,2.1347654306399644,0.5
13,7,Nancy Grace,0.0,0.0,5.0,0.0,0.0,0.5
13,8,J.R. Martinez,4.0,4.0,4.0,0.0,100.0,0.5
13,8,Ricki Lake,2.5,3.0,3.5,0.33937051779841554,44.28147411007922,0.5
13,8,Hope Solo,2.5,2.0,4.0,0.3392213616928237,39.28893191535883,0.5
13,8,Rob Kardashian,1.0,1.0,4.0,0.33601449233598196,8.199275383200899,0.5
13,8,Nancy Grace,0.0,0.0,4.0,0.0,0.0,0.5
13,9,Ricki Lake,3.0,3.0,3.0,0.0,100.0,0.5
13,9,Rob Kardashian,2.0,2.0,3.0,0.0666102292010713,63.114121109276205,0.5
13,9,J.R. Martinez,1.0,1.0,3.0,0.35725598811976605,14.279680633612466,0.5
13,9,Hope Solo,0.0,0.0,3.0,0.0,0.0,0.5
13,10,Rob Kardashian,2.0,2.0,2.0,0.5999972196891917,100.0,0.5
13,10,J.R. Martinez,1.0,1.0,2.0,0.29990783386127623,50.00851022625396,0.5
13,10,Ricki Lake,0.0,0.0,2.0,0.0,0.0,0.5
14,1,Jaleel White,10.5,10.0,11.0,0.017029081255614413,100.0,0.75
14,1,Katherine Jenkins,10.5,11.0,10.5,0.016666666666666666,99.50820799062237,0.75
14,1,William Levy,9.0,9.0,11.0,0.17361579488654422,78.3289684596015,0.75
14,1,Jack Wagner,6.5,6.0,10.5,0.10204798288790032,52.02275735603736,0.75
14,1,Sherri Sheperd,6.5,7.0,10.0,0.1744309055283953,47.972712053189674,0.75
14,1,Roshon Fegan,6.5,8.0,9.5,0.2691782486404478,42.82873721712018,0.75
14,1,Gladys Knight,6.5,5.0,11.0,0.18609327581649604,48.42129901013876,0.75
14,1,Donald Driver,3.5,3.0,11.0,0.08539592542250805,25.323242126193783,0.75
14,1,Maria Menounos,3.5,4.0,10.5,0.08067262894561193,25.044757566217132,0.75
14,1,Melissa Gilbert,1.0,1.0,10.5,0.0007214249339157457,2.2057248783258947,0.75
14,1,Martina Navratilova,1.0,0.0,11.0,0.03333333333333333,1.1200705257200412,0.75
14,1,Gavin DeGraw,1.0,2.0,10.0,0.03539884991149808,0.0,0.75
14,2,Roshon Fegan,10.5,10.0,11.0,0.01780774433411109,100.0,0.75
14,2,Katherine Jenkins,10.5,11.0,10.5,0.016666666666666666,99.5672993981938,0.75
14,2,William Levy,8.5,9.0,10.5,0.07397377891995047,77.45671004411308,0.75
14,2,Maria Menounos,8.5,8.0,11.0,0.05218071971825597,78.9592742228862,0.75
14,2,Donald Driver,7.0,7.0,11.0,0.046943017294959775,65.84050233192576,0.75
14,2,Sherri Sheperd,6.0,6.0,11.0,0.07151079514221752,54.97580673387486,0.75
14,2,Jaleel White,5.0,5.0,11.0,0.03706936764474032,46.863854780126715,0.75
14,2,Jack Wagner,3.5,4.0,10.5,0.24222828873450683,21.014620895336133,0.75
14,2,Gavin DeGraw,3.5,3.0,11.0,0.25189421938886775,21.049642275040373,0.75
14,2,Melissa Gilbert,2.0,2.0,11.0,0.1975593710598049,10.22122246653796,0.75
14,2,Gladys Knight,1.0,1.0,11.0,0.13292006823914645,3.5179830836794204,0.75
14,2,Martina Navratilova,0.0,0.0,11.0,0.0,0.0,0.75
14,3,Katherine Jenkins,10.0,10.0,10.0,0.0,100.0,0.75
14,3,William Levy,9.0,9.0,10.0,0.11917569779295131,84.83183348091873,0.75
14,3,Maria Menounos,8.0,8.0,10.0,0.23194576640019549,69.94411750835062,0.75
14,3,Donald Driver,7.0,7.0,10.0,0.33781037710413153,55.35873552776996,0.75
14,3,Jaleel White,5.5,5.0,10.0,0.4280064541489523,35.240333214337895,0.75
14,3,Roshon Fegan,5.5,6.0,9.5,0.45347660595568035,33.627680386169494,0.75
14,3,Jack Wagner,2.0,2.0,9.0,0.12328928478222309,9.028469910696874,0.75
14,3,Sherri Sheperd,2.0,4.0,8.0,0.30677673005524114,0.0,0.75
14,3,Melissa Gilbert,2.0,1.0,9.5,0.08753832980127774,11.091235723119322,0.75
14,3,Gavin DeGraw,2.0,3.0,8.5,0.17927353450110534,6.0798522322816835,0.75
14,3,Gladys Knight,2.0,0.0,10.0,0.07272727272727274,12.23721324797827,0.75
14,4,Donald Driver,9.0,9.0,9.0,0.0,100.0,0.6
14,4,Roshon Fegan,7.5,8.0,8.5,0.10480341839526704,77.56429251576593,0.6
14,4,Maria Menounos,7.5,7.0,9.0,0.10401083981383388,76.48840711938516,0.6
14,4,Katherine Jenkins,6.0,6.0,9.0,0.24956117889409163,55.575058715818145,0.6
14,4,Gavin DeGraw,5.0,4.0,8.5,0.2299872179776457,37.556123645437964,0.6
14,4,William Levy,3.0,5.0,7.5,0.43222950416335365,13.012022037184293,0.6
14,4,Jaleel White,3.0,3.0,8.5,0.27442713260023666,17.80323855110059,0.6
14,4,Melissa Gilbert,3.0,2.0,9.0,0.041791475790993585,27.031489964844724,0.6
14,4,Sherri Sheperd,1.0,1.0,9.0,0.0046596798600047895,10.904014228444234,0.6
14,4,Gladys Knight,0.0,0.0,9.0,0.0,0.0,0.6
14,5,William Levy,7.5,7.0,8.0,0.022276612728180014,98.69672469014768,0.6
14,5,Katherine Jenkins,7.5,8.0,7.5,0.022222222222222223,100.0,0.6
14,5,Donald Driver,5.5,6.0,7.5,0.13948455550348224,68.49447971107523,0.6
14,5,Maria Menounos,5.5,5.0,8.0,0.13882752943318907,67.22451735224399,0.6
14,5,Roshon Fegan,4.0,4.0,8.0,0.16928471761760525,48.88885297316106,0.6
14,5,Jaleel White,3.0,3.0,8.0,0.22200992187259064,33.41264673853633,0.6
14,5,Gladys Knight,2.0,0.0,7.0,0.2688888888888888,0.0,0.6
14,5,Melissa Gilbert,1.0,2.0,7.5,0.12592652373514662,13.198029585763173,0.6
14,5,Gavin DeGraw,0.0,1.0,7.5,0.06124916426870251,3.219341943713198,0.6
14,6,Katherine Jenkins,7.0,7.0,7.0,0.0,100.0,0.6
14,6,Jaleel White,6.0,6.0,7.0,0.07988558816764847,82.94981896816553,0.6
14,6,William Levy,5.0,5.0,7.0,0.11987457123765272,67.63324987311762,0.6
14,6,Donald Driver,4.0,4.0,7.0,0.19922642519199116,50.606260990113874,0.6
14,6,Melissa Gilbert,3.0,1.0,6.0,0.4020811598567884,9.202228291201225,0.6
14,6,Maria Menounos,2.0,3.0,6.5,0.39696861909929176,16.21385311799431,0.6
14,6,Roshon Fegan,1.0,2.0,6.5,0.457607313655636,0.0,0.6
14,6,Gladys Knight,0.0,0.0,7.0,0.0,4.9473983453172385,0.6
14,7,Maria Menounos,6.0,6.0,6.0,0.0,100.0,0.5
14,7,Katherine Jenkins,5.0,5.0,6.0,0.17979078745492438,74.94309658543686,0.5
14,7,William Levy,3.5,4.0,5.5,0.2676355083964934,45.01034294149698,0.5
14,7,Donald Driver,3.5,3.0,6.0,0.26712029740435866,41.70105278779659,0.5
14,7,Roshon Fegan,2.0,2.0,6.0,0.293455395315951,19.638748218588955,0.5
14,7,Jaleel White,1.0,1.0,6.0,0.3391609020211108,0.839157905681498,0.5
14,7,Melissa Gilbert,0.0,0.0,6.0,0.0,0.0,0.5
14,8,William Levy,5.0,5.0,5.0,0.0,100.0,0.5
14,8,Roshon Fegan,4.0,4.0,5.0,0.09895525558806424,75.25014773177291,0.5
14,8,Donald Driver,2.5,2.0,5.0,0.2303715843192732,33.94216395267488,0.5
14,8,Katherine Jenkins,2.5,3.0,4.5,0.23179422304678723,37.8738772937542,0.5
14,8,Maria Menounos,1.0,1.0,5.0,0.37373243364777325,2.0608431849068864,0.5
14,8,Melissa Gilbert,0.0,0.0,5.0,0.0,0.0,0.5
14,9,Maria Menounos,3.0,3.0,3.0,0.595396685270066,100.0,0.5
14,9,William Levy,2.0,2.0,3.0,0.39570732207786086,66.76230579337327,0.5
14,9,Donald Driver,1.0,1.0,3.0,0.19820208833256173,33.35392357572284,0.5
14,9,Katherine Jenkins,0.0,0.0,3.0,0.0,0.0,0.5
14,10,Katherine Jenkins,2.0,2.0,2.0,0.5999911679830688,100.0,0.5
14,10,William Levy,0.5,1.0,1.5,0.06667189336872449,18.0172809378709,0.5
14,10,Donald Driver,0.5,0.0,2.0,0.06666666666666667,0.0,0.5
15,1,Emmitt Smith,12.0,12.0,12.0,0.0,100.0,0.75
15,1,Gilles Marini,11.0,11.0,12.0,0.036046688925985525,90.10464347987396,0.75
15,1,Sabrina Bryan,10.0,10.0,12.0,0.12872635580953554,77.75519124825344,0.75
15,1,Apolo Anton Ohno,8.5,8.0,12.0,0.1259970319925588,64.33179528032245,0.75
15,1,Shawn Johnson,8.5,9.0,11.5,0.13898222246076455,63.352437026700194,0.75
15,1,Kelly Monaco,6.0,6.5,11.5,0.12836272140980853,42.979282072241624,0.75
15,1,Helio Castroneves,6.0,5.0,12.0,0.15128941911566926,41.36079183832099,0.75
15,1,Drew Lachey,6.0,6.5,11.5,0.12836272140980853,42.979282072241624,0.75
15,1,Melissa Rycroft,4.0,4.0,12.0,0.29367452884419304,20.6074370834183,0.75
15,1,Joey Fatone,3.0,3.0,12.0,0.27425392602186066,13.115663205719367,0.75
15,1,Bristol Palin,2.0,2.0,12.0,0.19846224459615977,8.066636067499749,0.75
15,1,Kirstie Alley,1.0,1.0,12.0,0.15998626196836116,1.4005953147043486,0.75
