season,week,celebrity_name,week_total_score,is_eliminated,elimination_prob,predicted_fan_vote_score
27,week4,DeMarcus Ware,22.0,0,0.13831346567157538,86.16865343284246
27,week5,DeMarcus Ware,26.0,0,0.03595705739845832,96.40429426015416
27,week6,DeMarcus Ware,26.0,0,0.3133217436538475,68.66782563461524
27,week7,DeMarcus Ware,26.5,1,0.6587060117331859,34.12939882668141
25,week1,Debbie Gibson,17.0,1,0.9602571529497047,3.9742847050295294
25,week2,Debbie Gibson,20.5,1,0.46936967744781716,53.06303225521829
9,week1,Debi Mazar,22.0,1,0.9857565087432811,1.4243491256718865
9,week2,Debi Mazar,21.0,0,0.09234222708145513,90.76577729185449
9,week3,Debi Mazar,17.0,1,0.6513396284558709,34.86603715441291
8,week1,Denise Richards,18.0,1,0.9562835104619016,4.371648953809837
8,week2,Denise Richards,21.0,0,0.2624931164972563,73.75068835027436
8,week3,Denise Richards,16.0,1,0.6489845290510954,35.10154709489046
25,week1,Derek Fisher,18.0,1,0.9655017481623482,3.449825183765176
25,week2,Derek Fisher,19.0,0,0.3279229675868626,67.20770324131374
25,week3,Derek Fisher,21.0,0,0.23303194470102923,76.69680552989708
25,week4,Derek Fisher,23.0,1,0.6466835538394917,35.33164461605083
18,week1,Diana Nyad,18.0,1,0.9796581659475612,2.0341834052438834
14,week1,Donald Driver,21.0,0,0.8572268428625207,14.277315713747928
14,week10,Donald Driver,29.666600000000003,0,0.13299423795160872,86.70057620483914
14,week2,Donald Driver,24.0,0,0.06449553229953044,93.55044677004696
14,week3,Donald Driver,26.0,0,0.12194127092558242,87.80587290744177
14,week4,Donald Driver,27.0,0,0.03445530797985556,96.55446920201445
14,week5,Donald Driver,27.0,0,0.024262599686172514,97.57374003138275
14,week6,Donald Driver,33.9999,0,0.0645370983340729,93.54629016659271
14,week7,Donald Driver,26.5,0,0.09281221656800548,90.71877834319946
14,week8,Donald Driver,27.5,0,0.10611245607228222,89.38875439277177
14,week9,Donald Driver,28.5,0,0.035179952891714106,96.48200471082859
9,week1,Donny Osmond,29.9999,0,0.8153130115404348,18.46869884595652
9,week10,Donny Osmond,28.9998,0,0.08912525486987855,91.08747451301214
9,week2,Donny Osmond,25.0,0,0.04306430128302991,95.69356987169701
9,week3,Donny Osmond,21.0,0,0.053600741607092106,94.6399258392908
9,week4,Donny Osmond,24.0,0,0.03523646869882635,96.47635313011736
9,week5,Donny Osmond,29.0,0,0.05204010395535318,94.79598960446468
9,week6,Donny Osmond,30.9999,0,0.09757610308622658,90.24238969137734
9,week7,Donny Osmond,26.0,0,0.09627765019030665,90.37223498096934
9,week8,Donny Osmond,25.0,0,0.15355791376245795,84.6442086237542
9,week9,Donny Osmond,24.6666,0,0.058842110568835725,94.11578894311643
16,week1,Dorothy Hamill,21.0,1,0.8335523212605677,16.644767873943234
16,week2,Dorothy Hamill,15.0,1,0.797877297797077,20.212270220292304
22,week1,Doug Flutie,15.0,1,0.9886056202057341,1.139437979426594
22,week2,Doug Flutie,20.0,0,0.10958660348953896,89.0413396510461
22,week3,Doug Flutie,20.0,0,0.16205466970674232,83.79453302932576
22,week4,Doug Flutie,24.0,0,0.5585145824654016,44.14854175345984
22,week5,Doug Flutie,28.0,0,0.27695569069532594,72.30443093046742
22,week6,Doug Flutie,21.0,1,0.7910529208073821,20.89470791926179
18,week1,Drew Carey,21.0,1,0.960249866240332,3.975013375966796
18,week2,Drew Carey,21.0,0,0.21684392270738886,78.31560772926112
18,week3,Drew Carey,30.0,0,0.2796289772710135,72.03710227289865
18,week4,Drew Carey,33.0,0,0.10799957405471919,89.20004259452809
18,week5,Drew Carey,28.0,0,0.48929094580951293,51.07090541904871
18,week6,Drew Carey,32.0,1,0.6571016657564845,34.28983342435154
15,week1,Drew Lachey,21.5,1,0.8571705951071773,14.28294048928227
15,week2,Drew Lachey,22.5,0,0.30793037234972875,69.20696276502713
15,week3,Drew Lachey,24.0,1,0.5003240128118667,49.967598718813335
2,week1,Drew Lachey,24.0,0,0.06678018469544895,93.3219815304551
2,week2,Drew Lachey,27.0,0,0.015984576689089158,98.40154233109108
2,week3,Drew Lachey,27.0,0,0.03478392623381687,96.5216073766183
2,week4,Drew Lachey,28.0,0,0.04668519357221786,95.33148064277822
2,week5,Drew Lachey,27.0,0,0.05839427810680424,94.16057218931958
2,week6,Drew Lachey,30.0,0,0.046889447414393146,95.31105525856069
2,week7,Drew Lachey,27.5,0,0.07363609477981392,92.6363905220186
2,week8,Drew Lachey,28.9998,0,0.029545502328709623,97.04544976712903
25,week1,Drew Scott,16.0,0,0.9316465784924475,6.8353421507552525
25,week10,Drew Scott,37.5,0,0.26670282653113747,73.32971734688624
25,week2,Drew Scott,20.5,0,0.28164468412222926,71.83553158777707
25,week3,Drew Scott,23.0,0,0.05741781189337422,94.25821881066257
25,week4,Drew Scott,24.0,0,0.2011010676331819,79.88989323668181
25,week5,Drew Scott,25.0,0,0.20736091126290393,79.26390887370961
25,week6,Drew Scott,30.0,0,0.37145315914560534,62.85468408543946
25,week7,Drew Scott,28.5,0,0.14072351937979735,85.92764806202027
25,week8,Drew Scott,23.5,0,0.2087832173227255,79.12167826772745
25,week9,Drew Scott,24.0,0,0.18356545634185337,81.64345436581466
33,week1,Dwight Howard ,22.0,0,0.33227495067757734,66.77250493224227
33,week2,Dwight Howard ,22.0,0,0.06665878583260253,93.33412141673975
33,week3,Dwight Howard ,26.0,0,0.24936699059916168,75.06330094008383
33,week4,Dwight Howard ,29.0,0,0.39282847610088845,60.717152389911156
33,week5,Dwight Howard ,24.0,0,0.3759193887906291,62.408061120937084
33,week6,Dwight Howard ,31.0,0,0.17821839481849022,82.17816051815097
33,week7,Dwight Howard ,24.0,1,0.6334710606629483,36.652893933705165
34,week1,Dylan Efron,10.0,0,0.9054269128233977,9.45730871766023
34,week10,Dylan Efron,27.5,0,0.4916609802730863,50.83390197269138
34,week11,Dylan Efron,29.3332,0,0.3257801980692205,67.42198019307794
34,week2,Dylan Efron,20.0,0,0.2888425529435327,71.11574470564672
34,week3,Dylan Efron,23.0,0,0.07103838802104712,92.89616119789528
34,week4,Dylan Efron,23.0,0,0.10244361556972739,89.75563844302727
34,week5,Dylan Efron,36.0,0,0.044571068311622594,95.54289316883774
34,week6,Dylan Efron,32.0,0,0.1834472776210396,81.65527223789604
34,week7,Dylan Efron,38.0,0,0.06331504544327769,93.66849545567223
34,week8,Dylan Efron,38.0,0,0.16941725486970924,83.05827451302908
34,week9,Dylan Efron,27.68332,0,0.16440784965746455,83.55921503425354
34,week1,Elaine Hendrix,12.0,0,0.910982369797114,8.9017630202886
34,week10,Elaine Hendrix,28.5,0,0.5321333125158956,46.78666874841044
34,week11,Elaine Hendrix,28.9998,0,0.3614627471138093,63.85372528861907
34,week2,Elaine Hendrix,21.0,0,0.2806754796237815,71.93245203762186
34,week3,Elaine Hendrix,21.0,0,0.18399966185502747,81.60003381449725
34,week4,Elaine Hendrix,24.0,0,0.08042775505516005,91.957224494484
34,week5,Elaine Hendrix,30.0,0,0.21327303190315264,78.67269680968474
34,week6,Elaine Hendrix,36.0,0,0.06471982067129059,93.52801793287094
34,week7,Elaine Hendrix,32.0,0,0.14348639701018284,85.65136029898171
34,week8,Elaine Hendrix,37.5,0,0.19629692181310432,80.37030781868957
34,week9,Elaine Hendrix,36.0,0,0.20416989510940375,79.58301048905963
13,week1,Elisabetta Canalis,15.0,1,0.9699962359535291,3.000376404647087
13,week2,Elisabetta Canalis,21.0,1,0.42872485847262576,57.127514152737426
17,week1,Elizabeth Berkley Lauren,24.0,1,0.7151499208736968,28.485007912630323
17,week2,Elizabeth Berkley Lauren,25.0,0,0.16019439357207602,83.9805606427924
17,week3,Elizabeth Berkley Lauren,25.0,0,0.023415658733136224,97.65843412668637
17,week4,Elizabeth Berkley Lauren,27.0,0,0.015235642900746584,98.47643570992534
17,week5,Elizabeth Berkley Lauren,26.0,0,0.08147238663464598,91.85276133653541
17,week6,Elizabeth Berkley Lauren,31.9998,0,0.08149876374567551,91.85012362543245
17,week7,Elizabeth Berkley Lauren,27.0,0,0.24218224505663863,75.78177549433613
17,week8,Elizabeth Berkley Lauren,25.0,0,0.28241356651680805,71.7586433483192
17,week9,Elizabeth Berkley Lauren,28.0,0,0.13102253164034092,86.8977468359659
3,week1,Emmitt Smith,24.0,0,0.32366583843787905,67.6334161562121
3,week10,Emmitt Smith,29.666600000000003,0,0.04055532190704054,95.94446780929594
3,week2,Emmitt Smith,24.0,0,0.006793095903655779,99.32069040963442
3,week3,Emmitt Smith,19.0,0,0.22332024553962387,77.6679754460376
3,week4,Emmitt Smith,24.0,0,0.18570468100886933,81.42953189911306
3,week5,Emmitt Smith,27.0,0,0.17635885281784364,82.36411471821563
3,week6,Emmitt Smith,25.0,0,0.05510549983359498,94.4894500166405
3,week7,Emmitt Smith,28.5,0,0.074877941957532,92.51220580424679
3,week8,Emmitt Smith,27.0,0,0.08788097644785176,91.21190235521482
3,week9,Emmitt Smith,29.5,0,0.06388806946104406,93.61119305389559
15,week1,Emmitt Smith,24.5,1,0.8304860199950245,16.95139800049755
15,week2,Emmitt Smith,22.5,0,0.15293729895876942,84.70627010412306
15,week3,Emmitt Smith,25.0,0,0.19965648489623256,80.03435151037675
15,week4,Emmitt Smith,36.0,0,0.029030590190776216,97.09694098092237
15,week5,Emmitt Smith,28.0,0,0.21727568851666354,78.27243114833364
15,week6,Emmitt Smith,26.5,0,0.4002485726721693,59.97514273278307
15,week7,Emmitt Smith,34.4999,0,0.29108812136544293,70.89118786345571
15,week8,Emmitt Smith,29.0554,0,0.4110979111715159,58.89020888284841
15,week9,Emmitt Smith,27.0,0,0.0786788059085759,92.1321194091424
33,week1,Eric Roberts,15.0,0,0.776569411120741,22.343058887925903
33,week2,Eric Roberts,15.0,0,0.8211795905430219,17.88204094569781
33,week3,Eric Roberts,23.0,1,0.6588077892817478,34.11922107182522
24,week1,Erika Jayne,24.0,1,0.9629621439888554,3.703785601114462
24,week2,Erika Jayne,28.0,0,0.07544928209802915,92.45507179019708
24,week3,Erika Jayne,26.0,0,0.15042659779641818,84.95734022035818
24,week4,Erika Jayne,30.0,0,0.2811136584696819,71.88863415303182
24,week5,Erika Jayne,32.0,1,0.5024614391092754,49.75385608907246
10,week1,Erin Andrews,21.0,0,0.5604399508129846,43.95600491870154
10,week10,Erin Andrews,26.9998,0,0.020303208668478945,97.96967913315211
10,week2,Erin Andrews,23.0,0,0.018126067698069178,98.18739323019308
10,week3,Erin Andrews,23.0,0,0.04077587131643,95.922412868357
10,week4,Erin Andrews,19.5,0,0.09475249910701605,90.5247500892984
10,week5,Erin Andrews,22.0,0,0.0470133560531306,95.29866439468694
10,week6,Erin Andrews,34.0,0,0.10085882406446092,89.91411759355391
10,week7,Erin Andrews,25.5,0,0.2917701363017881,70.82298636982118
10,week8,Erin Andrews,26.5,0,0.0414395140775199,95.85604859224802
10,week9,Erin Andrews,28.0,0,0.04157631120724596,95.84236887927541
10,week1,Evan Lysacek,23.0,0,0.2451142540861928,75.48857459138073
10,week10,Evan Lysacek,26.8887,0,0.04282769228384029,95.71723077161597
10,week2,Evan Lysacek,24.0,0,0.010483144057331882,98.95168559426682
10,week3,Evan Lysacek,26.0,0,0.007275760245180201,99.27242397548198
10,week4,Evan Lysacek,26.0,0,0.009723978806343998,99.0276021193656
10,week5,Evan Lysacek,27.0,0,0.025005152525390505,97.49948474746095
10,week6,Evan Lysacek,27.0,0,0.1045412198566388,89.54587801433613
10,week7,Evan Lysacek,27.0,0,0.03819783570738318,96.18021642926168
10,week8,Evan Lysacek,26.5,0,0.02739776744884361,97.26022325511565
10,week9,Evan Lysacek,29.5,0,0.005444820229934689,99.45551797700654
1,week1,Evander Holyfield,18.0,0,0.186911193640181,81.3088806359819
1,week2,Evander Holyfield,14.0,0,0.4564145611273039,54.35854388726962
1,week3,Evander Holyfield,13.0,1,0.7283321748050073,27.166782519499264
27,week1,Evanna Lynch,18.0,0,0.38831589357331525,61.16841064266847
27,week2,Evanna Lynch,24.0,0,0.16050112732775265,83.94988726722474
27,week3,Evanna Lynch,27.0,0,0.03288739420374729,96.71126057962528
27,week4,Evanna Lynch,24.0,0,0.04876832501926212,95.1231674980738
27,week5,Evanna Lynch,24.0,0,0.16811185527931805,83.1888144720682
27,week6,Evanna Lynch,29.0,0,0.09544824912615413,90.45517508738459
27,week7,Evanna Lynch,29.5,0,0.19962877245432903,80.0371227545671
27,week8,Evanna Lynch,29.0,0,0.17639698576340113,82.36030142365989
27,week9,Evanna Lynch,30.0,0,0.07737029710331987,92.262970289668
11,week1,Florence Henderson,18.0,1,0.9684436646928108,3.1556335307189154
11,week2,Florence Henderson,19.0,0,0.10206917939966674,89.79308206003333
11,week3,Florence Henderson,20.0,0,0.17077266742536762,82.92273325746325
11,week4,Florence Henderson,17.5,0,0.24033040641259415,75.96695935874058
11,week5,Florence Henderson,21.0,1,0.519497326610742,48.0502673389258
5,week1,Floyd Mayweather Jr. ,18.0,1,0.9719354246711616,2.8064575328838437
5,week2,Floyd Mayweather Jr. ,21.0,0,0.3427265335527394,65.72734664472605
5,week3,Floyd Mayweather Jr. ,21.0,0,0.2600495787822915,73.99504212177085
5,week4,Floyd Mayweather Jr. ,23.0,1,0.5761341307689318,42.38658692310682
25,week1,Frankie Muniz,19.0,0,0.8460029757465302,15.399702425346984
25,week10,Frankie Muniz,38.8887,0,0.06244313244458428,93.75568675554156
25,week2,Frankie Muniz,24.0,0,0.054489885111754656,94.55101148882453
25,week3,Frankie Muniz,21.0,0,0.07772452318378802,92.2275476816212
25,week4,Frankie Muniz,24.0,0,0.06213474011890391,93.78652598810962
25,week5,Frankie Muniz,29.0,0,0.023635913549706976,97.6364086450293
25,week6,Frankie Muniz,31.0,0,0.08479100372298966,91.52089962770104
25,week7,Frankie Muniz,30.0,0,0.13675973555380702,86.32402644461929
25,week8,Frankie Muniz,26.5,0,0.055915953053565094,94.4084046946435
25,week9,Frankie Muniz,25.5,0,0.05436835642118003,94.563164357882
31,week1,Gabby Windey,28.0,0,0.552038560942431,44.7961439057569
31,week10,Gabby Windey,40.0,0,0.03292255479470007,96.70774452052999
31,week2,Gabby Windey,32.0,0,0.025854692158438563,97.41453078415614
31,week3,Gabby Windey,33.0,0,0.03243785347231782,96.75621465276821
31,week4,Gabby Windey,36.0,0,0.035633850339519546,96.43661496604805
31,week5,Gabby Windey,35.72222222222222,0,0.06293757921738431,93.70624207826157
31,week6,Gabby Windey,37.0,0,0.0368858294166286,96.31141705833714
31,week7,Gabby Windey,35.5,0,0.10603348720446924,89.39665127955307
31,week8,Gabby Windey,40.0,0,0.07135659739693573,92.86434026030643
31,week9,Gabby Windey,40.0,0,0.05307932939705756,94.69206706029425
21,week1,Gary Busey,15.0,1,0.9675607406155753,3.2439259384424712
21,week2,Gary Busey,16.5,0,0.5555292093358727,44.44707906641273
21,week3,Gary Busey,25.0,0,0.2830963065352534,71.69036934647465
21,week4,Gary Busey,16.0,1,0.8404399762489534,15.95600237510466
14,week1,Gavin DeGraw,20.0,1,0.9625513963617768,3.744860363822322
14,week2,Gavin DeGraw,21.0,0,0.19080845278502845,80.91915472149715
14,week3,Gavin DeGraw,24.0,0,0.32483518809323747,67.51648119067626
14,week4,Gavin DeGraw,23.0,0,0.14766150026189492,85.2338499738105
14,week5,Gavin DeGraw,19.0,1,0.7046840438828441,29.531595611715588
2,week1,George Hamilton,18.0,0,0.32936943239795524,67.06305676020447
2,week2,George Hamilton,22.0,0,0.07332579948961243,92.66742005103876
2,week3,George Hamilton,22.0,0,0.2790890309849251,72.09109690150748
2,week4,George Hamilton,21.0,0,0.30112318786036224,69.88768121396379
2,week5,George Hamilton,24.0,0,0.5806694973485889,41.93305026514111
2,week6,George Hamilton,23.0,1,0.7166768946335645,28.332310536643547
22,week1,Geraldo Rivera,13.0,1,0.982128189941164,1.787181005883598
22,week2,Geraldo Rivera,13.0,1,0.8243995505661875,17.560044943381246
8,week1,Gilles Marini,24.0,0,0.2969613825509622,70.30386174490377
8,week10,Gilles Marini,30.0,0,0.09852528373460745,90.14747162653926
8,week11,Gilles Marini,29.0,0,0.026295001849498945,97.37049981505011
8,week2,Gilles Marini,27.0,0,0.1250802817367039,87.4919718263296
8,week3,Gilles Marini,27.0,0,0.00540168715937483,99.45983128406252
8,week4,Gilles Marini,30.0,0,0.006983857387614874,99.30161426123851
8,week5,Gilles Marini,29.0,0,0.009940392831159117,99.00596071688409
8,week6,Gilles Marini,26.0,0,0.07371013794782495,92.6289862052175
8,week7,Gilles Marini,27.0,0,0.012834992968813541,98.71650070311865
8,week8,Gilles Marini,27.5,0,0.015109117929339642,98.48908820706603
8,week9,Gilles Marini,28.0,0,0.03324653051675755,96.67534694832425
15,week1,Gilles Marini,24.0,1,0.7654757905556855,23.452420944431452
15,week2,Gilles Marini,25.5,0,0.0308578146512551,96.91421853487448
15,week3,Gilles Marini,25.5,0,0.18706694573761634,81.29330542623836
15,week4,Gilles Marini,39.5,0,0.02462535476061236,97.53746452393877
15,week5,Gilles Marini,28.25,0,0.06793473892530591,93.20652610746941
15,week6,Gilles Marini,27.5,0,0.1783673955843253,82.16326044156747
15,week7,Gilles Marini,33.4998,0,0.18339093610735646,81.66090638926435
15,week8,Gilles Marini,29.2777,1,0.44055647126506975,55.94435287349302
22,week1,Ginger Zee,23.0,0,0.43081196103582525,56.91880389641748
22,week10,Ginger Zee,28.3332,0,0.03242824637009007,96.75717536299099
22,week2,Ginger Zee,21.0,0,0.044682721336506734,95.53172786634933
22,week3,Ginger Zee,21.0,0,0.10065458553740093,89.93454144625991
22,week4,Ginger Zee,36.0,0,0.04129314512085444,95.87068548791456
22,week5,Ginger Zee,32.0,0,0.016317290327793468,98.36827096722065
22,week6,Ginger Zee,24.0,0,0.08448202882961843,91.55179711703816
22,week7,Ginger Zee,27.5,0,0.11595081054173166,88.40491894582684
22,week8,Ginger Zee,30.0,0,0.14104089722136195,85.8959102778638
22,week9,Ginger Zee,28.0,0,0.02793036619802715,97.20696338019728
2,week1,Giselle Fernandez,23.0,0,0.13755309283349354,86.24469071665064
2,week2,Giselle Fernandez,24.0,0,0.02595143189143894,97.40485681085612
2,week3,Giselle Fernandez,22.0,1,0.4339236022982957,56.60763977017042
14,week1,Gladys Knight,23.0,1,0.9455962597896723,5.440374021032768
14,week2,Gladys Knight,19.0,0,0.3458579996694246,65.41420003305754
14,week3,Gladys Knight,24.0,0,0.33777277093310815,66.22272290668919
14,week4,Gladys Knight,20.0,0,0.5034057701873058,49.659422981269415
14,week5,Gladys Knight,22.0,0,0.23241417722246369,76.75858227775363
14,week6,Gladys Knight,24.0,1,0.7774720880765131,22.25279119234869
28,week1,Hannah Brown,20.0,0,0.3441731420871685,65.58268579128314
28,week10,Hannah Brown,27.0,0,0.14711008731051142,85.28899126894885
28,week11,Hannah Brown,29.0,0,0.05153939311742626,94.84606068825737
28,week2,Hannah Brown,24.0,0,0.12519143004831138,87.48085699516886
28,week3,Hannah Brown,21.0,0,0.04677044709109804,95.32295529089019
28,week4,Hannah Brown,32.0,0,0.021488800973332764,97.85111990266672
28,week5,Hannah Brown,25.0,0,0.03170758093825606,96.82924190617439
28,week6,Hannah Brown,24.0,0,0.2315115889392802,76.84884110607197
28,week7,Hannah Brown,26.0,0,0.06905489698786113,93.09451030121389
28,week8,Hannah Brown,30.9998,0,0.07669058137429417,92.33094186257058
28,week9,Hannah Brown,35.5,0,0.08872964112499693,91.12703588750031
3,week1,Harry Hamlin,17.0,1,0.97692215990661,2.307784009338998
3,week2,Harry Hamlin,21.0,0,0.24921976882781302,75.07802311721869
3,week3,Harry Hamlin,22.0,1,0.4873709353356951,51.26290646643049
32,week1,Harry Jowsey,12.0,1,0.9294479273765599,7.05520726234401
32,week2,Harry Jowsey,15.0,0,0.5716286350603795,42.83713649396205
32,week3,Harry Jowsey,24.0,0,0.24998208821681633,75.00179117831837
32,week4,Harry Jowsey,21.0,0,0.37270414104824345,62.72958589517565
32,week5,Harry Jowsey,18.0,0,0.49812833994056127,50.18716600594387
32,week6,Harry Jowsey,29.0,0,0.639026322513494,36.0973677486506
32,week7,Harry Jowsey,32.0,0,0.496741567605521,50.3258432394479
32,week8,Harry Jowsey,28.0,0,0.5998083298661776,40.01916701338224
32,week9,Harry Jowsey,30.0,0,0.30458051228838906,69.54194877116109
21,week1,Hayes Grier,21.0,1,0.8707278019915673,12.92721980084327
21,week2,Hayes Grier,22.5,0,0.14821819757229854,85.17818024277015
21,week3,Hayes Grier,30.0,0,0.16906673695912716,83.09332630408728
21,week4,Hayes Grier,27.0,0,0.1221387712761613,87.78612287238387
21,week5,Hayes Grier,30.0,0,0.15080224213174934,84.91977578682507
21,week6,Hayes Grier,32.0,0,0.143586567547507,85.6413432452493
21,week7,Hayes Grier,28.0,1,0.4698383917711216,53.01616082288785
4,week1,Heather Mills,18.0,1,0.9768914616329196,2.310853836708038
4,week2,Heather Mills,24.0,0,0.04639607733992256,95.36039226600775
4,week3,Heather Mills,24.0,0,0.029277424702935914,97.0722575297064
4,week4,Heather Mills,23.0,0,0.03316892672684309,96.68310732731568
4,week5,Heather Mills,21.0,0,0.32154883551522173,67.84511644847782
4,week6,Heather Mills,23.0,1,0.5222916457309732,47.77083542690268
24,week1,Heather Morris,28.0,1,0.6792749617113073,32.07250382886927
24,week2,Heather Morris,30.0,0,0.035341070283009667,96.46589297169903
24,week3,Heather Morris,33.0,0,0.03753172525479331,96.24682747452067
24,week4,Heather Morris,35.0,0,0.03118476786613056,96.88152321338694
24,week5,Heather Morris,34.0,0,0.02428093992380319,97.57190600761967
24,week6,Heather Morris,37.0,1,0.3586368091055812,64.13631908944188
31,week1,Heidi D'Amelio,24.0,1,0.9274816116923571,7.2518388307642905
31,week2,Heidi D'Amelio,28.0,0,0.15927549728777796,84.07245027122221
31,week3,Heidi D'Amelio,32.0,0,0.09474200724381338,90.52579927561865
31,week4,Heidi D'Amelio,34.0,0,0.09386022350300398,90.6139776496996
31,week5,Heidi D'Amelio,39.0,0,0.14408561018391544,85.59143898160846
31,week6,Heidi D'Amelio,36.0,0,0.06748372713749169,93.25162728625082
31,week7,Heidi D'Amelio,35.0,0,0.46841024970905104,53.158975029094904
31,week8,Heidi D'Amelio,35.0,1,0.47162268000728735,52.83773199927126
15,week1,Helio Castroneves,21.5,1,0.8711213158235183,12.887868417648175
15,week2,Helio Castroneves,23.0,0,0.19259022055841213,80.74097794415879
15,week3,Helio Castroneves,25.5,1,0.4339606351911954,56.60393648088047
5,week1,Helio Castroneves,25.0,0,0.355769986937903,64.4230013062097
5,week10,Helio Castroneves,27.9999,0,0.05803221726521863,94.19677827347813
5,week2,Helio Castroneves,27.0,0,0.004488221198122274,99.55117788018777
5,week3,Helio Castroneves,24.0,0,0.031256891225063865,96.87431087749361
5,week4,Helio Castroneves,27.0,0,0.020484000831907098,97.9515999168093
5,week5,Helio Castroneves,23.0,0,0.10158400264291716,89.84159973570829
5,week6,Helio Castroneves,28.0,0,0.08174197352716027,91.82580264728398
5,week7,Helio Castroneves,26.0,0,0.11334133633007294,88.6658663669927
5,week8,Helio Castroneves,28.5,0,0.024540754477209648,97.54592455227905
5,week9,Helio Castroneves,30.0,0,0.018521632689656307,98.14783673103436
34,week1,Hilaria Baldwin,14.0,1,0.8805444526438625,11.94555473561375
34,week2,Hilaria Baldwin,21.0,0,0.2993706261125943,70.06293738874056
34,week3,Hilaria Baldwin,22.0,0,0.09993566502541881,90.00643349745812
34,week4,Hilaria Baldwin,23.0,1,0.09572012929715942,90.42798707028406
12,week1,Hines Ward,21.0,0,0.4955623112711232,50.44376887288769
12,week10,Hines Ward,29.666600000000003,0,0.034306379940717724,96.56936200592823
12,week2,Hines Ward,23.0,0,0.004568874631708812,99.54311253682911
12,week3,Hines Ward,25.0,0,0.00974676045430551,99.02532395456944
12,week4,Hines Ward,25.0,0,0.008476987515453388,99.15230124845466
12,week5,Hines Ward,27.0,0,0.019685628469005203,98.03143715309947
12,week6,Hines Ward,27.0,0,0.033100313231397394,96.68996867686026
12,week7,Hines Ward,33.0,0,0.04206093136994239,95.79390686300576
12,week8,Hines Ward,27.0,0,0.048452377453424095,95.15476225465758
12,week9,Hines Ward,30.0,0,0.046942729010432824,95.30572709895672
8,week1,Holly Madison,18.0,1,0.9551479550477638,4.485204495223616
8,week2,Holly Madison,18.0,0,0.46002036649295747,53.99796335070426
8,week3,Holly Madison,17.0,0,0.30850306222470764,69.14969377752924
8,week4,Holly Madison,16.0,1,0.6902243700219859,30.97756299780141
13,week1,Hope Solo,21.0,1,0.6327753563725068,36.72246436274932
13,week2,Hope Solo,19.0,0,0.13531757366764346,86.46824263323565
13,week3,Hope Solo,24.0,0,0.11203627477481788,88.79637252251821
13,week4,Hope Solo,24.0,0,0.025508852583187767,97.44911474168121
13,week5,Hope Solo,24.0,0,0.030424754626217663,96.95752453737823
13,week6,Hope Solo,20.0,0,0.23967114351776442,76.03288564822356
13,week7,Hope Solo,25.0,0,0.10883565914889724,89.11643408511027
13,week8,Hope Solo,26.0,0,0.13418069846546107,86.5819301534539
13,week9,Hope Solo,24.4998,0,0.1375915547870259,86.2408445212974
4,week1,Ian Ziering,21.0,1,0.8579437525874019,14.205624741259815
4,week2,Ian Ziering,22.0,0,0.07175076873784364,92.82492312621564
4,week3,Ian Ziering,24.0,0,0.029466508064826313,97.05334919351736
4,week4,Ian Ziering,24.0,0,0.03219183018386939,96.78081698161306
4,week5,Ian Ziering,24.0,0,0.05177862021958046,94.82213797804195
4,week6,Ian Ziering,24.0,0,0.1036062360500917,89.63937639499083
4,week7,Ian Ziering,27.0,0,0.13913973140906297,86.0860268590937
4,week8,Ian Ziering,23.5,0,0.36127517064188713,63.87248293581129
4,week9,Ian Ziering,29.0,0,0.05546905225653968,94.45309477434604
33,week1,Ilona Maher,18.0,0,0.3661207654598981,63.387923454010185
33,week2,Ilona Maher,21.0,0,0.12908898926739332,87.09110107326067
33,week3,Ilona Maher,28.0,0,0.18519606886387113,81.48039311361288
33,week4,Ilona Maher,32.0,0,0.16516354378347706,83.48364562165229
33,week5,Ilona Maher,26.0,0,0.15482771436987977,84.51722856301203
33,week6,Ilona Maher,24.0,0,0.6195071189637393,38.04928810362607
33,week7,Ilona Maher,26.0,0,0.6056178462396348,39.438215376036524
33,week8,Ilona Maher,28.5,0,0.18150490408644235,81.84950959135577
33,week9,Ilona Maher,28.5,0,0.08969998900077628,91.03000109992237
30,week1,Iman Shumpert,21.0,0,0.9542511232903298,4.574887670967021
30,week10,Iman Shumpert,40.0,0,0.2645575500764388,73.54424499235613
30,week2,Iman Shumpert,25.0,0,0.16306565329645106,83.69343467035489
30,week3,Iman Shumpert,19.0,0,0.4986469863200456,50.135301367995446
30,week4,Iman Shumpert,31.5,0,0.3554258037939988,64.45741962060012
30,week5,Iman Shumpert,28.0,0,0.500481514045474,49.951848595452596
30,week6,Iman Shumpert,40.0,0,0.1652848168726173,83.47151831273827
30,week7,Iman Shumpert,34.0,0,0.5271145186985288,47.28854813014712
30,week8,Iman Shumpert,35.0,0,0.24016827377736447,75.98317262226355
30,week9,Iman Shumpert,37.5,0,0.22971379679842832,77.02862032015717
16,week1,Ingo Rademacher,20.0,1,0.9206984647362915,7.930153526370853
16,week2,Ingo Rademacher,20.0,0,0.05875591944400351,94.12440805559964
16,week3,Ingo Rademacher,21.0,0,0.07438804261513908,92.56119573848609
16,week4,Ingo Rademacher,23.0,0,0.02581865901031718,97.41813409896828
16,week5,Ingo Rademacher,21.0,0,0.21039021774055963,78.96097822594403
16,week6,Ingo Rademacher,23.0,0,0.2408922217605404,75.91077782394596
16,week7,Ingo Rademacher,25.0,0,0.556614559234397,44.338544076560304
